2014-01-02,35.70328140258789
2014-01-03,36.23155212402344
2014-01-06,36.322628021240234
2014-01-07,36.495670318603516
2014-01-08,36.59586715698242
2014-01-09,36.650516510009766
2014-01-10,36.35905075073242
2014-01-13,35.65774154663086
2014-01-14,36.19511795043945
2014-01-15,35.99473571777344
2014-01-16,36.41370391845703
2014-01-17,36.17689895629883
2014-01-21,35.88544845581055
2014-01-22,35.97651672363281
2014-01-23,35.24788284301758
2014-01-24,34.24599838256836
2014-01-27,33.99098205566406
2014-01-28,34.29154586791992
2014-01-29,33.881683349609375
2014-01-30,34.98374557495117
2014-01-31,34.74694061279297
2014-02-03,33.817935943603516
2014-02-04,34.41905975341797
2014-02-05,34.74694061279297
2014-02-06,34.473690032958984
2014-02-07,34.191368103027344
2014-02-10,34.164031982421875
2014-02-11,34.94732666015625
2014-02-12,35.14769744873047
2014-02-13,35.238773345947266
2014-02-14,35.26609802246094
2014-02-18,35.62131118774414
2014-02-19,36.04027557373047
2014-02-20,35.95830535888672
2014-02-21,35.45736312866211
2014-02-24,35.63041305541992
2014-02-25,35.584877014160156
2014-02-26,34.92911148071289
2014-02-27,34.992855072021484
2014-02-28,34.96553039550781
2014-03-03,34.92911148071289
2014-03-04,36.267967224121094
2014-03-05,36.468353271484375
2014-03-06,37.069480895996094
2014-03-07,37.151451110839844
2014-03-10,36.6778450012207
2014-03-11,36.022064208984375
2014-03-12,36.0037956237793
2014-03-13,35.47378921508789
2014-03-14,35.9398193359375
2014-03-17,36.305335998535156
2014-03-18,35.181365966796875
2014-03-19,34.26756286621094
2014-03-20,34.258426666259766
2014-03-21,34.30411911010742
2014-03-24,34.806697845458984
2014-03-25,34.861534118652344
2014-03-26,34.35892868041992
2014-03-27,33.938594818115234
2014-03-28,33.55479431152344
2014-03-31,33.75582504272461
2014-04-01,32.69581985473633
2014-04-02,33.79238510131836
2014-04-03,33.29893112182617
2014-04-04,33.170997619628906
2014-04-07,32.7049674987793
2014-04-08,31.8094425201416
2014-04-09,31.87339973449707
2014-04-10,31.882535934448242
2014-04-11,31.772886276245117
2014-04-14,31.44391632080078
2014-04-15,31.18805694580078
2014-04-16,31.7363338470459
2014-04-17,31.99220085144043
2014-04-21,32.42168426513672
2014-04-22,33.463417053222656
2014-04-23,33.45427703857422
2014-04-24,33.143585205078125
2014-04-25,32.94255065917969
2014-04-28,33.170997619628906
2014-04-29,33.353759765625
2014-04-30,33.71928024291992
2014-05-01,33.7466926574707
2014-05-02,33.6735954284668
2014-05-05,33.53651809692383
2014-05-06,33.170997619628906
2014-05-07,33.691864013671875
2014-05-08,33.40859603881836
2014-05-09,33.23495864868164
2014-05-12,33.65531539916992
2014-05-13,33.36289596557617
2014-05-14,33.38117980957031
2014-05-15,33.097896575927734
2014-05-16,32.951690673828125
2014-05-19,33.08876037597656
2014-05-20,32.66841125488281
2014-05-21,33.170997619628906
2014-05-22,33.225833892822266
2014-05-23,33.30807113647461
2014-05-27,33.7375602722168
2014-05-28,34.15790939331055
2014-05-29,34.45946502685547
2014-05-30,34.633087158203125
2014-06-02,34.514286041259766
2014-06-03,34.7701530456543
2014-06-04,34.87067413330078
2014-06-05,34.4503288269043
2014-06-06,34.36808395385742
2014-06-09,34.468597412109375
2014-06-10,33.938594818115234
2014-06-11,33.46149444580078
2014-06-12,33.7642707824707
2014-06-13,33.700035095214844
2014-06-16,33.534889221191406
2014-06-17,34.17715072631836
2014-06-18,34.764347076416016
2014-06-19,34.43403625488281
2014-06-20,34.663421630859375
2014-06-23,35.66349792480469
2014-06-24,34.60837173461914
2014-06-25,34.4432258605957
2014-06-26,34.88362121582031
2014-06-27,35.085479736328125
2014-06-30,35.43412780761719
2014-07-01,36.08555603027344
2014-07-02,36.37916946411133
2014-07-03,36.645240783691406
2014-07-07,36.4342155456543
2014-07-08,35.709381103515625
2014-07-09,35.89288330078125
2014-07-10,35.41578674316406
2014-07-11,35.88371276855469
2014-07-14,36.920494079589844
2014-07-15,36.727813720703125
2014-07-16,36.97554016113281
2014-07-17,37.25997543334961
2014-07-18,37.60862350463867
2014-07-21,37.6728515625
2014-07-22,38.03067398071289
2014-07-23,37.75543212890625
2014-07-24,38.73714828491211
2014-07-25,38.865596771240234
2014-07-28,39.306007385253906
2014-07-29,39.3151741027832
2014-07-30,39.36106491088867
2014-07-31,38.709632873535156
2014-08-01,38.50777816772461
2014-08-04,38.78302764892578
2014-08-05,38.241703033447266
2014-08-06,38.27840042114258
2014-08-07,38.058197021484375
2014-08-08,38.19583511352539
2014-08-11,38.50777816772461
2014-08-12,38.14995193481445
2014-08-13,38.571998596191406
2014-08-14,38.746334075927734
2014-08-15,38.645408630371094
2014-08-18,38.85643768310547
2014-08-19,38.98488998413086
2014-08-20,39.205081939697266
2014-08-21,39.22343063354492
2014-08-22,39.241790771484375
2014-08-25,39.87487030029297
2014-08-26,40.02166748046875
2014-08-27,40.11341857910156
2014-08-28,40.186824798583984
2014-08-29,39.88404083251953
2014-09-02,39.9299201965332
2014-09-03,39.80146026611328
2014-09-04,39.56290817260742
2014-09-05,39.56290817260742
2014-09-08,39.709716796875
2014-09-09,39.40694046020508
2014-09-10,39.913330078125
2014-09-11,39.89491653442383
2014-09-12,40.382896423339844
2014-09-15,40.19874954223633
2014-09-16,40.48417282104492
2014-09-17,40.382896423339844
2014-09-18,40.254005432128906
2014-09-19,40.41973114013672
2014-09-22,39.82125473022461
2014-09-23,39.195167541503906
2014-09-24,39.39772033691406
2014-09-25,38.67035675048828
2014-09-26,39.029441833496094
