Date,Price,Open,High,Low,Vol.,Change %
"Apr 28, 2014","1,298.90","1,305.40","1,305.40","1,293.00",0.06K,-0.14%
"Apr 25, 2014","1,300.70","1,293.80","1,304.60","1,293.80",0.27K,0.79%
"Apr 24, 2014","1,290.50","1,284.60","1,297.90","1,272.40",0.52K,0.49%
"Apr 23, 2014","1,284.20","1,284.30","1,287.70","1,282.40",0.18K,0.28%
"Apr 22, 2014","1,280.60","1,289.20","1,291.60","1,276.00",0.10K,-0.57%
"Apr 21, 2014","1,288.00","1,290.00","1,299.20","1,283.70",0.10K,-0.42%
"Apr 17, 2014","1,293.40","1,300.10","1,303.00","1,292.50",0.12K,-0.74%
"Apr 16, 2014","1,303.10","1,302.70","1,304.00","1,295.00",0.18K,0.24%
"Apr 15, 2014","1,300.00","1,322.70","1,322.70","1,291.50",0.24K,-2.05%
"Apr 14, 2014","1,327.20","1,320.10","1,330.00","1,320.10",0.33K,0.64%
"Apr 11, 2014","1,318.70","1,319.00","1,322.80","1,316.30",0.08K,-0.11%
"Apr 10, 2014","1,320.10","1,311.80","1,323.80","1,311.20",0.13K,1.12%
"Apr 09, 2014","1,305.50","1,309.50","1,313.60","1,301.10",0.19K,-0.24%
"Apr 08, 2014","1,308.70","1,296.60","1,314.10","1,296.60",0.26K,0.82%
"Apr 07, 2014","1,298.00","1,301.40","1,304.00","1,296.30",0.36K,-0.40%
"Apr 04, 2014","1,303.20","1,285.50","1,306.10","1,284.40",0.98K,1.46%
"Apr 03, 2014","1,284.40","1,290.80","1,293.60","1,282.70",0.78K,-0.47%
"Apr 02, 2014","1,290.50","1,280.20","1,294.10","1,280.20",1.10K,0.85%
"Apr 01, 2014","1,279.60","1,285.10","1,287.90","1,277.30",0.88K,-0.30%
"Mar 31, 2014","1,283.40","1,294.30","1,298.80","1,282.40",4.12K,-0.80%
"Mar 28, 2014","1,293.80","1,292.20","1,299.40","1,285.90",65.49K,-0.07%
"Mar 27, 2014","1,294.70","1,294.70","1,294.70","1,294.70",-,-0.67%
"Mar 26, 2014","1,303.40","1,315.20","1,315.20","1,311.80",0.00K,-0.61%
"Mar 25, 2014","1,311.40","1,315.50","1,315.50","1,307.50",0.05K,0.02%
"Mar 24, 2014","1,311.20","1,333.00","1,333.00","1,310.50",0.10K,-1.86%
"Mar 21, 2014","1,336.00","1,339.10","1,339.10","1,335.00",0.00K,0.41%
"Mar 20, 2014","1,330.50","1,333.70","1,333.70","1,325.80",0.07K,-0.81%
"Mar 19, 2014","1,341.40","1,357.10","1,358.00","1,332.70",0.06K,-1.30%
"Mar 18, 2014","1,359.00","1,359.30","1,361.80","1,353.40",0.04K,-1.01%
"Mar 17, 2014","1,372.90","1,386.10","1,391.40","1,372.20",0.03K,-0.44%
"Mar 14, 2014","1,379.00","1,376.10","1,386.60","1,369.80",0.09K,0.50%
"Mar 13, 2014","1,372.20","1,366.80","1,374.50","1,366.50",0.02K,0.14%
"Mar 12, 2014","1,370.30","1,349.10","1,370.50","1,348.70",0.06K,1.77%
"Mar 11, 2014","1,346.50","1,340.00","1,352.40","1,338.10",0.05K,0.38%
"Mar 10, 2014","1,341.40","1,336.00","1,344.70","1,330.50",0.10K,0.25%
"Mar 07, 2014","1,338.10","1,349.50","1,352.70","1,329.20",0.10K,-1.01%
"Mar 06, 2014","1,351.70","1,338.00","1,351.60","1,333.30",0.06K,0.86%
"Mar 05, 2014","1,340.20","1,334.80","1,341.00","1,334.80",0.03K,0.18%
"Mar 04, 2014","1,337.80","1,350.40","1,350.40","1,332.20",0.08K,-0.91%
"Mar 03, 2014","1,350.10","1,335.90","1,354.10","1,332.90",0.23K,2.17%
"Feb 28, 2014","1,321.40","1,329.80","1,332.60","1,321.10",0.24K,-0.77%
"Feb 27, 2014","1,331.60","1,329.30","1,335.00","1,324.60",0.37K,0.26%
"Feb 26, 2014","1,328.20","1,341.20","1,344.00","1,325.60",0.06K,-1.10%
"Feb 25, 2014","1,343.00","1,336.40","1,343.90","1,333.10",0.29K,0.35%
"Feb 24, 2014","1,338.30","1,324.30","1,339.00","1,321.40",0.09K,1.09%
"Feb 21, 2014","1,323.90","1,320.00","1,328.30","1,317.40",0.17K,0.52%
"Feb 20, 2014","1,317.10","1,310.70","1,323.50","1,309.60",0.12K,-0.27%
"Feb 19, 2014","1,320.60","1,318.30","1,321.60","1,309.10",0.19K,-0.31%
"Feb 18, 2014","1,324.70","1,322.90","1,330.60","1,313.90",0.37K,-0.29%
"Feb 17, 2014","1,328.50","1,323.70","1,332.20","1,321.10",-,0.72%
"Feb 14, 2014","1,319.00","1,301.70","1,320.70","1,301.50",0.31K,1.43%
"Feb 13, 2014","1,300.40","1,293.30","1,303.50","1,287.50",0.88K,0.39%
"Feb 12, 2014","1,295.30","1,290.50","1,296.20","1,285.50",0.14K,0.40%
"Feb 11, 2014","1,290.10","1,274.00","1,292.00","1,273.80",0.56K,1.20%
"Feb 10, 2014","1,274.80","1,269.60","1,277.30","1,265.70",0.74K,0.91%
"Feb 07, 2014","1,263.30","1,258.30","1,271.40","1,257.90",0.44K,0.45%
"Feb 06, 2014","1,257.60","1,258.00","1,267.00","1,253.50",0.27K,0.02%
"Feb 05, 2014","1,257.30","1,254.00","1,273.70","1,253.10",1.62K,0.45%
"Feb 04, 2014","1,251.70","1,258.40","1,260.70","1,247.80",1.75K,-0.69%
"Feb 03, 2014","1,260.40","1,242.40","1,266.30","1,241.20",2.91K,1.64%
"Jan 31, 2014","1,240.10","1,243.60","1,254.50","1,238.40",5.82K,-0.17%
"Jan 30, 2014","1,242.20","1,267.00","1,267.70","1,237.50",45.28K,-1.58%
"Jan 29, 2014","1,262.20","1,262.20","1,262.20","1,262.20",-,0.90%
"Jan 28, 2014","1,251.00","1,257.90","1,258.40","1,257.90",0.02K,-1.00%
"Jan 27, 2014","1,263.60","1,259.80","1,264.40","1,254.40",0.09K,-0.07%
"Jan 24, 2014","1,264.50","1,258.30","1,269.40","1,258.30",0.04K,0.15%
"Jan 23, 2014","1,262.60","1,235.20","1,264.20","1,235.20",0.04K,1.90%
"Jan 22, 2014","1,239.00","1,241.70","1,242.00","1,240.10",0.06K,-0.27%
"Jan 21, 2014","1,242.30","1,256.40","1,257.50","1,240.00",0.22K,-1.02%
"Jan 20, 2014","1,255.10","1,255.70","1,257.90","1,253.10",-,0.27%
"Jan 17, 2014","1,251.70","1,239.70","1,254.30","1,239.70",0.10K,0.94%
"Jan 16, 2014","1,240.00","1,239.30","1,242.80","1,238.70",0.05K,0.15%
"Jan 15, 2014","1,238.10","1,243.10","1,243.20","1,238.20",0.07K,-0.57%
"Jan 14, 2014","1,245.20","1,251.00","1,251.30","1,242.00",0.04K,-0.46%
"Jan 13, 2014","1,250.90","1,250.60","1,252.70","1,245.50",0.05K,0.34%
"Jan 10, 2014","1,246.70","1,235.00","1,246.80","1,234.00",0.06K,1.42%
"Jan 09, 2014","1,229.30","1,225.80","1,229.00","1,225.80",0.01K,0.33%
"Jan 08, 2014","1,225.30","1,227.50","1,227.50","1,218.60",0.19K,-0.33%
"Jan 07, 2014","1,229.40","1,239.30","1,242.40","1,226.00",0.07K,-0.68%
"Jan 06, 2014","1,237.80","1,232.80","1,247.00","1,221.90",0.13K,-0.05%
"Jan 03, 2014","1,238.40","1,221.70","1,239.00","1,221.70",0.14K,1.09%
"Jan 02, 2014","1,225.00","1,204.30","1,227.30","1,204.30",0.21K,1.63%
"Jan 01, 2014","1,205.40","1,203.60","1,205.40","1,202.80",-,0.29%
