"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 07, 2018","14.345","14.365","14.460","14.310","0.80K","-0.04%"
"Sep 06, 2018","14.351","14.470","14.480","14.310","0.56K","-0.30%"
"Sep 05, 2018","14.394","14.310","14.420","14.310","0.38K","0.26%"
"Sep 04, 2018","14.357","14.700","14.730","14.240","0.43K","-1.12%"
"Sep 03, 2018","14.520","14.560","14.590","14.430","-","-0.27%"
"Sep 02, 2018","14.560","14.565","14.575","14.550","-","-1.23%"
"Aug 31, 2018","14.742","14.775","14.830","14.735","0.19K","-0.26%"
"Aug 30, 2018","14.780","14.900","14.900","14.770","0.05K","-1.44%"
"Aug 29, 2018","14.996","15.000","15.000","14.910","0.08K","-0.60%"
"Aug 28, 2018","15.086","15.185","15.190","14.950","0.32K","-0.44%"
"Aug 27, 2018","15.152","15.060","15.150","15.055","0.13K","2.17%"
"Aug 26, 2018","14.830","14.835","14.840","14.800","-","-1.65%"
"Aug 24, 2018","15.079","14.835","15.105","14.835","0.45K","1.76%"
"Aug 23, 2018","14.818","14.850","14.850","14.825","0.05K","-1.40%"
"Aug 22, 2018","15.029","15.010","15.035","15.000","0.14K","-0.04%"
"Aug 21, 2018","15.035","15.030","15.030","15.030","0.05K","0.66%"
"Aug 20, 2018","14.937","14.985","15.000","14.935","0.19K","1.16%"
"Aug 19, 2018","14.765","14.750","14.775","14.740","-","-0.93%"
"Aug 17, 2018","14.903","14.890","14.910","14.890","0.11K","-0.57%"
"Aug 16, 2018","14.988","14.885","15.035","14.885","0.02K","1.74%"
"Aug 15, 2018","14.731","15.255","15.255","14.705","0.06K","-3.97%"
"Aug 14, 2018","15.340","15.330","15.355","15.320","0.07K","0.47%"
"Aug 13, 2018","15.268","15.490","15.530","15.270","0.19K","-0.37%"
"Aug 12, 2018","15.325","15.310","15.345","15.310","-","-1.67%"
"Aug 10, 2018","15.585","15.695","15.710","15.580","0.15K","-1.07%"
"Aug 09, 2018","15.753","15.795","15.800","15.740","0.19K","0.23%"
"Aug 08, 2018","15.717","15.645","15.725","15.640","0.15K","0.40%"
"Aug 07, 2018","15.655","15.775","15.775","15.650","0.13K","0.20%"
"Aug 06, 2018","15.624","15.635","15.635","15.585","0.05K","1.09%"
"Aug 05, 2018","15.455","15.425","15.455","15.425","-","-1.82%"
"Aug 03, 2018","15.742","15.560","15.765","15.560","0.11K","0.50%"
"Aug 02, 2018","15.664","15.760","15.760","15.665","0.21K","-0.50%"
"Aug 01, 2018","15.743","15.750","15.750","15.720","0.05K","-0.66%"
"Jul 31, 2018","15.847","15.790","15.860","15.790","0.05K","0.18%"
"Jul 30, 2018","15.819","15.805","15.830","15.805","0.01K","1.99%"
"Jul 29, 2018","15.510","15.500","15.530","15.490","-","-1.68%"
"Jul 27, 2018","15.775","15.665","15.775","15.655","0.02K","-0.03%"
"Jul 26, 2018","15.779","15.850","15.850","15.700","0.06K","-0.61%"
"Jul 25, 2018","15.876","15.845","15.880","15.845","0.09K","0.45%"
"Jul 24, 2018","15.805","15.875","15.875","15.875","0.03K","0.56%"
"Jul 23, 2018","15.717","15.690","15.690","15.690","0.05K","1.11%"
"Jul 22, 2018","15.545","15.555","15.555","15.515","-","-1.89%"
"Jul 20, 2018","15.844","15.840","15.840","15.840","0.01K","0.90%"
"Jul 19, 2018","15.703","15.700","15.700","15.585","0.08K","-1.12%"
"Jul 18, 2018","15.881","15.735","15.735","15.735","0.04K","-0.31%"
"Jul 17, 2018","15.931","16.065","16.065","15.935","0.22K","-1.26%"
"Jul 16, 2018","16.135","16.150","16.150","16.135","0.08K","1.89%"
"Jul 15, 2018","15.835","15.805","15.855","15.805","-","-1.89%"
"Jul 13, 2018","16.140","16.115","16.115","16.115","0.26K","-1.01%"
"Jul 12, 2018","16.304","16.155","16.310","16.155","0.40K","1.03%"
"Jul 11, 2018","16.138","16.290","16.290","16.160","0.36K","-1.67%"
"Jul 10, 2018","16.412","16.375","16.410","16.315","0.31K","-0.30%"
"Jul 09, 2018","16.461","16.455","16.465","16.450","0.40K","2.24%"
"Jul 08, 2018","16.100","16.070","16.100","16.070","-","-1.73%"
"Jul 06, 2018","16.384","16.385","16.385","16.380","0.07K","2.35%"
"Jul 05, 2018","16.008","16.075","16.105","15.895","0.21K","-0.76%"
"Jul 04, 2018","16.130","16.080","16.195","16.040","-","-1.36%"
"Jul 03, 2018","16.352","16.350","16.350","16.345","0.06K","1.29%"
"Jul 02, 2018","16.144","16.220","16.225","16.135","0.07K","-0.10%"
"Jul 01, 2018","16.160","16.145","16.180","16.135","-","0.35%"
"Jun 29, 2018","16.104","15.965","16.115","15.910","2.77K","-1.57%"
"Jun 28, 2018","16.361","16.460","16.460","16.330","0.00K","-1.18%"
"Jun 27, 2018","16.557","16.550","16.555","16.440","0.02K","-0.57%"
"Jun 26, 2018","16.652","16.685","16.685","16.685","0.01K","-0.48%"
"Jun 25, 2018","16.733","16.815","16.815","16.720","0.01K","1.57%"
"Jun 24, 2018","16.475","16.455","16.485","16.435","-","-2.32%"
"Jun 22, 2018","16.867","16.800","16.800","16.800","0.01K","3.44%"
"Jun 21, 2018","16.306","16.306","16.306","16.306","-","0.10%"
"Jun 20, 2018","16.289","16.289","16.289","16.289","-","-2.60%"
"Jun 19, 2018","16.724","16.730","16.735","16.730","0.00K","-0.72%"
"Jun 18, 2018","16.845","16.880","16.880","16.880","0.00K","1.57%"
"Jun 17, 2018","16.585","16.545","16.590","16.540","-","0.81%"
"Jun 15, 2018","16.452","17.180","17.220","16.625","0.02K","-4.49%"
"Jun 14, 2018","17.226","17.120","17.285","17.115","0.10K","-1.09%"
"Jun 13, 2018","17.416","17.480","17.480","17.480","0.01K","3.37%"
"Jun 12, 2018","16.849","16.849","16.849","16.849","-","-0.33%"
"Jun 11, 2018","16.905","16.870","16.910","16.870","0.02K","0.71%"
"Jun 10, 2018","16.785","16.820","16.825","16.770","-","0.55%"
"Jun 08, 2018","16.694","16.735","16.760","16.735","0.02K","-3.16%"
"Jun 07, 2018","17.238","17.265","17.265","17.265","0.01K","3.58%"
"Jun 06, 2018","16.642","16.465","16.465","16.455","0.09K","0.92%"
"Jun 05, 2018","16.491","16.355","16.495","16.355","0.02K","0.68%"
"Jun 04, 2018","16.379","16.379","16.379","16.379","0.04K","-0.19%"
"Jun 03, 2018","16.410","16.430","16.430","16.405","-","-2.85%"
"Jun 01, 2018","16.891","16.880","16.880","16.880","0.14K","2.98%"
"May 31, 2018","16.402","16.500","16.500","16.500","0.07K","-0.47%"
"May 30, 2018","16.479","16.340","16.505","16.260","0.40K","1.07%"
"May 29, 2018","16.305","16.400","16.400","16.400","0.13K","-1.15%"
"May 28, 2018","16.495","16.510","16.525","16.440","-","-0.09%"
"May 27, 2018","16.510","16.530","16.530","16.490","-","0.18%"
"May 25, 2018","16.481","16.550","16.550","16.535","0.06K","-0.84%"
"May 24, 2018","16.621","16.621","16.621","16.621","0.84K","1.73%"
"May 23, 2018","16.338","16.295","16.295","16.285","0.03K","-1.03%"
"May 22, 2018","16.508","16.540","16.540","16.540","0.07K","0.34%"
"May 21, 2018","16.452","16.450","16.460","16.450","0.02K","-0.02%"
"May 20, 2018","16.455","16.465","16.470","16.425","-","0.41%"
"May 18, 2018","16.387","16.380","16.405","16.380","0.03K","-3.24%"
"May 17, 2018","16.935","16.830","16.830","16.830","0.01K","3.91%"
"May 16, 2018","16.297","16.297","16.297","16.297","0.05K","-2.55%"
"May 15, 2018","16.724","16.720","16.720","16.720","0.00K","0.93%"
"May 14, 2018","16.570","16.650","16.650","16.550","0.07K","-0.93%"
"May 13, 2018","16.725","16.700","16.730","16.685","-","0.29%"
"May 11, 2018","16.676","16.725","16.725","16.725","0.08K","-0.02%"
"May 10, 2018","16.680","16.460","16.685","16.455","0.04K","1.35%"
"May 09, 2018","16.458","16.515","16.515","16.455","0.15K","-2.84%"
"May 08, 2018","16.939","16.975","16.975","16.945","0.00K","-0.08%"
"May 07, 2018","16.953","16.955","16.955","16.955","0.00K","2.53%"
"May 06, 2018","16.535","16.560","16.565","16.535","-","-2.59%"
"May 04, 2018","16.975","16.935","16.935","16.935","0.00K","3.75%"
"May 03, 2018","16.362","16.370","16.530","16.340","0.64K","-2.76%"
"May 02, 2018","16.826","16.760","16.760","16.760","0.00K","4.91%"
"May 01, 2018","16.039","16.280","16.285","16.000","1.41K","-1.67%"
"Apr 30, 2018","16.312","16.475","16.485","16.140","1.57K","-0.87%"
"Apr 29, 2018","16.455","16.475","16.475","16.455","-","-2.96%"
"Apr 27, 2018","16.957","16.950","16.950","16.950","0.00K","-0.46%"
"Apr 26, 2018","17.036","16.960","16.960","16.960","0.00K","-0.05%"
"Apr 25, 2018","17.045","17.020","17.020","17.020","0.00K","-1.15%"
"Apr 24, 2018","17.244","17.210","17.210","17.210","0.00K","0.74%"
"Apr 23, 2018","17.117","17.430","17.430","17.155","0.00K","0.19%"
"Apr 22, 2018","17.085","17.115","17.135","17.070","-","-3.29%"
"Apr 20, 2018","17.666","17.730","17.730","17.730","0.00K","2.58%"
"Apr 19, 2018","17.222","17.170","17.170","17.170","0.00K","-3.03%"
"Apr 18, 2018","17.761","17.705","17.705","17.705","0.00K","5.90%"
"Apr 17, 2018","16.772","16.772","16.772","16.772","-","0.66%"
"Apr 16, 2018","16.662","16.662","16.662","16.662","0.12K","0.22%"
"Apr 15, 2018","16.625","16.660","16.670","16.565","-","-0.02%"
"Apr 13, 2018","16.628","16.628","16.628","16.628","-","1.13%"
"Apr 12, 2018","16.443","16.615","16.615","16.600","0.00K","-1.76%"
"Apr 11, 2018","16.738","16.738","16.738","16.738","-","1.04%"
"Apr 10, 2018","16.566","16.410","16.565","16.410","0.01K","-2.90%"
"Apr 09, 2018","17.061","17.065","17.065","17.065","0.03K","4.13%"
"Apr 08, 2018","16.385","16.390","16.405","16.375","-","-3.10%"
"Apr 06, 2018","16.910","16.880","16.880","16.880","0.01K","3.62%"
"Apr 05, 2018","16.320","16.200","16.305","16.190","0.01K","-2.92%"
"Apr 04, 2018","16.811","16.930","16.930","16.880","0.01K","2.84%"
"Apr 03, 2018","16.347","16.347","16.347","16.347","-","-5.21%"
"Apr 02, 2018","17.245","16.940","17.010","16.940","0.01K","5.31%"
"Apr 01, 2018","16.375","16.335","16.395","16.325","-","0.94%"
"Mar 29, 2018","16.223","16.250","16.250","16.210","0.04K","0.11%"
"Mar 28, 2018","16.205","16.450","16.450","16.195","0.08K","-1.72%"
"Mar 27, 2018","16.489","16.505","16.505","16.505","0.00K","-4.54%"
"Mar 26, 2018","17.274","17.150","17.150","17.150","0.00K","3.97%"
"Mar 25, 2018","16.615","16.560","16.655","16.560","-","-3.23%"
"Mar 23, 2018","17.169","17.160","17.210","17.155","0.01K","5.15%"
"Mar 22, 2018","16.328","16.490","16.505","16.490","0.00K","-0.18%"
"Mar 21, 2018","16.357","16.385","16.530","16.385","0.08K","-2.43%"
"Mar 20, 2018","16.764","16.730","16.765","16.730","0.04K","3.13%"
"Mar 19, 2018","16.255","16.165","16.260","16.165","0.14K","-0.28%"
"Mar 18, 2018","16.300","16.315","16.335","16.280","-","-3.22%"
"Mar 16, 2018","16.843","16.840","16.840","16.840","0.00K","-0.87%"
"Mar 15, 2018","16.991","17.010","17.010","17.010","0.00K","-0.71%"
"Mar 14, 2018","17.112","17.110","17.110","17.110","0.03K","-0.55%"
"Mar 13, 2018","17.206","17.115","17.115","17.115","0.01K","4.46%"
"Mar 12, 2018","16.471","16.565","16.565","16.390","0.05K","-0.90%"
"Mar 11, 2018","16.620","16.590","16.635","16.590","-","-3.30%"
"Mar 09, 2018","17.187","17.230","17.230","17.230","0.00K","4.57%"
"Mar 08, 2018","16.436","16.440","16.465","16.375","0.07K","0.05%"
"Mar 07, 2018","16.428","16.640","16.640","16.400","0.03K","-1.72%"
"Mar 06, 2018","16.715","16.370","16.810","16.370","0.34K","-1.55%"
"Mar 05, 2018","16.979","17.155","17.165","17.080","0.03K","2.69%"
"Mar 04, 2018","16.535","16.540","16.560","16.505","-","0.87%"
"Mar 02, 2018","16.392","16.390","16.495","16.360","0.08K","1.19%"
"Mar 01, 2018","16.200","16.350","16.465","16.090","0.56K","-0.76%"
"Feb 28, 2018","16.324","16.335","16.430","16.300","1.02K","-0.13%"
"Feb 27, 2018","16.346","16.610","16.650","16.260","23.90K","-1.18%"
"Feb 26, 2018","16.542","16.542","16.542","16.542","-","0.56%"
"Feb 25, 2018","16.450","16.455","16.480","16.445","-","-0.16%"
"Feb 23, 2018","16.476","16.550","16.555","16.550","0.02K","-0.62%"
"Feb 22, 2018","16.579","16.570","16.570","16.570","0.02K","-0.15%"
"Feb 21, 2018","16.604","16.604","16.604","16.604","-","1.09%"
"Feb 20, 2018","16.425","16.425","16.425","16.425","-","-1.11%"
"Feb 19, 2018","16.610","16.600","16.690","16.570","-","0.03%"
"Feb 18, 2018","16.605","16.600","16.645","16.595","-","-0.54%"
"Feb 16, 2018","16.695","16.695","16.695","16.695","0.00K","-0.49%"
"Feb 15, 2018","16.777","16.777","16.777","16.777","0.02K","-0.48%"
"Feb 14, 2018","16.858","16.858","16.858","16.858","0.20K","2.13%"
"Feb 13, 2018","16.507","16.507","16.507","16.507","0.00K","-0.25%"
"Feb 12, 2018","16.548","16.375","16.375","16.345","0.00K","1.40%"
"Feb 11, 2018","16.320","16.295","16.325","16.280","-","1.27%"
"Feb 09, 2018","16.116","16.116","16.116","16.116","0.02K","-1.21%"
"Feb 08, 2018","16.314","16.314","16.314","16.314","-","0.67%"
"Feb 07, 2018","16.206","16.630","16.630","16.630","0.00K","-2.07%"
"Feb 06, 2018","16.548","16.705","16.705","16.540","0.21K","-0.55%"
"Feb 05, 2018","16.639","16.639","16.639","16.639","0.01K","0.27%"
"Feb 04, 2018","16.595","16.555","16.625","16.515","-","-0.49%"
"Feb 02, 2018","16.676","16.676","16.676","16.676","0.00K","-2.58%"
"Feb 01, 2018","17.118","17.118","17.118","17.118","-","-0.50%"
"Jan 31, 2018","17.204","17.175","17.210","17.175","0.02K","1.12%"
"Jan 30, 2018","17.013","17.055","17.185","17.025","0.02K","-0.32%"
"Jan 29, 2018","17.068","17.068","17.068","17.068","-","-1.96%"
"Jan 28, 2018","17.410","17.420","17.440","17.365","-","0.16%"
"Jan 26, 2018","17.382","17.382","17.382","17.382","0.00K","-4.72%"
"Jan 25, 2018","18.244","18.300","18.300","18.300","0.03K","4.70%"
"Jan 24, 2018","17.425","17.425","17.425","17.425","0.00K","-0.61%"
"Jan 23, 2018","17.532","17.480","17.480","17.480","0.00K","3.55%"
"Jan 22, 2018","16.931","16.985","16.985","16.985","0.00K","-0.87%"
"Jan 21, 2018","17.080","17.060","17.100","17.040","-","0.62%"
"Jan 19, 2018","16.975","16.935","16.990","16.935","0.04K","0.49%"
"Jan 18, 2018","16.893","17.000","17.010","16.960","0.01K","-1.24%"
"Jan 17, 2018","17.105","17.095","17.120","16.970","0.09K","-0.10%"
"Jan 16, 2018","17.122","17.305","17.325","17.305","0.00K","-1.48%"
"Jan 15, 2018","17.380","17.240","17.445","17.225","-","0.78%"
"Jan 14, 2018","17.245","17.240","17.270","17.225","-","1.03%"
"Jan 12, 2018","17.069","16.925","17.120","16.920","0.05K","1.04%"
"Jan 11, 2018","16.894","16.955","16.965","16.905","0.04K","-4.03%"
"Jan 10, 2018","17.603","17.555","17.555","17.555","0.00K","3.94%"
"Jan 09, 2018","16.936","16.945","16.945","16.945","0.01K","-0.75%"
"Jan 08, 2018","17.064","17.064","17.064","17.064","-","-1.19%"
"Jan 07, 2018","17.270","17.280","17.285","17.270","-","0.38%"
"Jan 05, 2018","17.205","17.205","17.205","17.205","-","0.09%"
"Jan 04, 2018","17.189","17.085","17.230","17.085","0.03K","0.02%"
"Jan 03, 2018","17.185","17.080","17.160","17.080","0.00K","0.37%"
"Jan 02, 2018","17.121","17.155","17.160","17.125","0.03K","0.30%"
"Jan 01, 2018","17.070","17.025","17.085","17.020","-","0.06%"
"Dec 29, 2017","17.060","16.920","17.045","16.920","0.02K","1.35%"
"Dec 28, 2017","16.832","16.650","16.820","16.650","0.21K","1.28%"
"Dec 27, 2017","16.619","16.595","16.625","16.580","0.09K","0.60%"
"Dec 26, 2017","16.520","16.480","16.480","16.480","0.06K","0.79%"
"Dec 25, 2017","16.390","16.435","16.435","16.365","-","0.20%"
"Dec 22, 2017","16.357","16.140","16.320","16.140","0.19K","1.27%"
"Dec 21, 2017","16.152","16.095","16.120","16.095","0.05K","-0.22%"
"Dec 20, 2017","16.188","16.095","16.175","16.095","0.02K","0.76%"
"Dec 19, 2017","16.066","16.160","16.160","16.080","0.02K","-0.33%"
"Dec 18, 2017","16.120","15.980","16.075","15.980","0.05K","0.31%"
"Dec 17, 2017","16.070","16.075","16.090","16.060","-","0.58%"
"Dec 15, 2017","15.978","16.010","16.010","15.955","0.37K","0.81%"
"Dec 14, 2017","15.850","16.000","16.000","15.800","0.03K","0.42%"
"Dec 13, 2017","15.784","15.640","15.995","15.620","0.19K","1.30%"
"Dec 12, 2017","15.582","15.665","15.700","15.555","0.20K","-0.73%"
"Dec 11, 2017","15.697","15.775","15.800","15.625","0.08K","-1.06%"
"Dec 10, 2017","15.865","15.850","15.880","15.850","-","0.82%"
"Dec 08, 2017","15.736","15.675","15.765","15.655","0.08K","0.13%"
"Dec 07, 2017","15.715","15.880","15.885","15.600","0.17K","-0.96%"
"Dec 06, 2017","15.868","16.040","16.050","15.870","0.21K","-0.66%"
"Dec 05, 2017","15.973","16.250","16.280","15.980","0.08K","-1.91%"
"Dec 04, 2017","16.284","16.310","16.340","16.190","0.89K","-0.77%"
"Dec 03, 2017","16.410","16.350","16.435","16.340","-","0.69%"
"Dec 01, 2017","16.297","16.385","16.485","16.200","0.52K","-0.52%"
"Nov 30, 2017","16.382","16.480","16.520","16.285","1.59K","-0.46%"
"Nov 29, 2017","16.457","16.810","16.865","16.450","22.56K","-2.11%"
"Nov 28, 2017","16.811","17.020","17.025","17.020","0.00K","-1.16%"
"Nov 27, 2017","17.009","17.020","17.020","17.020","0.00K","0.00%"
"Nov 26, 2017","17.009","17.025","17.025","16.998","-","0.16%"
"Nov 24, 2017","16.981","16.990","16.990","16.990","0.00K","-0.67%"
"Nov 23, 2017","17.096","17.096","17.157","17.067","-","-0.03%"
"Nov 22, 2017","17.101","17.101","17.101","17.101","-","0.90%"
"Nov 21, 2017","16.949","16.930","16.930","16.930","0.00K","0.73%"
"Nov 20, 2017","16.827","16.827","16.827","16.827","-","-2.54%"
"Nov 19, 2017","17.266","17.289","17.302","17.249","-","-0.53%"
"Nov 17, 2017","17.358","17.125","17.305","17.125","0.00K","1.77%"
"Nov 16, 2017","17.056","16.950","16.970","16.950","0.01K","0.63%"
"Nov 15, 2017","16.950","16.940","16.940","16.940","0.00K","-0.60%"
"Nov 14, 2017","17.052","16.905","16.905","16.905","0.00K","0.17%"
"Nov 13, 2017","17.023","16.840","17.010","16.840","0.00K","0.72%"
"Nov 12, 2017","16.902","16.872","16.911","16.864","-","0.34%"
"Nov 10, 2017","16.844","17.000","17.000","17.000","0.00K","-0.58%"
"Nov 09, 2017","16.943","16.930","16.930","16.930","0.00K","-0.95%"
"Nov 08, 2017","17.106","17.106","17.106","17.106","0.01K","1.19%"
"Nov 07, 2017","16.905","16.925","16.925","16.925","0.00K","-1.69%"
"Nov 06, 2017","17.195","17.205","17.225","17.205","0.01K","1.98%"
"Nov 05, 2017","16.861","16.851","16.869","16.816","-","0.40%"
"Nov 03, 2017","16.794","17.105","17.105","16.790","0.01K","-1.75%"
"Nov 02, 2017","17.094","17.065","17.065","17.060","0.02K","-0.22%"
"Nov 01, 2017","17.132","16.990","17.060","16.990","0.03K","2.93%"
"Oct 31, 2017","16.645","16.795","16.795","16.650","0.30K","-0.93%"
"Oct 30, 2017","16.802","16.715","16.845","16.715","0.12K","-0.21%"
"Oct 29, 2017","16.838","16.861","16.861","16.817","-","0.81%"
"Oct 27, 2017","16.702","16.702","16.702","16.702","0.00K","-0.37%"
"Oct 26, 2017","16.764","16.764","16.764","16.764","0.06K","-0.62%"
"Oct 25, 2017","16.868","16.868","16.868","16.868","0.03K","-0.23%"
"Oct 24, 2017","16.907","16.890","16.945","16.890","0.06K","-0.69%"
"Oct 23, 2017","17.024","16.920","16.920","16.870","0.02K","0.16%"
"Oct 22, 2017","16.996","17.044","17.044","16.979","-","-0.15%"
"Oct 20, 2017","17.022","17.170","17.170","16.990","0.02K","-1.04%"
"Oct 19, 2017","17.201","16.990","17.220","16.990","0.01K","1.52%"
"Oct 18, 2017","16.943","16.943","16.943","16.943","0.01K","-0.26%"
"Oct 17, 2017","16.987","17.000","17.010","17.000","0.06K","-1.89%"
"Oct 16, 2017","17.315","17.420","17.430","17.280","0.03K","-0.76%"
"Oct 15, 2017","17.447","17.421","17.449","17.403","-","0.53%"
"Oct 13, 2017","17.355","17.215","17.380","17.215","0.07K","0.84%"
"Oct 12, 2017","17.211","17.205","17.220","17.205","0.04K","0.76%"
"Oct 11, 2017","17.081","17.145","17.200","17.065","0.05K","-0.43%"
"Oct 10, 2017","17.155","16.935","17.165","16.925","0.03K","1.41%"
"Oct 09, 2017","16.916","16.865","16.930","16.865","0.00K","0.48%"
"Oct 08, 2017","16.835","16.817","16.862","16.812","-","0.60%"
"Oct 06, 2017","16.734","16.590","16.710","16.430","0.02K","0.92%"
"Oct 05, 2017","16.582","16.650","16.710","16.620","0.02K","0.11%"
"Oct 04, 2017","16.563","16.645","16.820","16.515","0.05K","-0.11%"
"Oct 03, 2017","16.581","16.530","16.585","16.530","0.04K","-0.02%"
"Oct 02, 2017","16.585","16.595","16.635","16.525","0.02K","-0.35%"
"Oct 01, 2017","16.644","16.660","16.670","16.621","-","0.22%"
"Sep 29, 2017","16.607","16.810","16.810","16.715","0.02K","-0.99%"
"Sep 28, 2017","16.773","16.750","16.830","16.655","0.18K","0.15%"
"Sep 27, 2017","16.748","16.700","16.815","16.695","0.04K","-0.33%"
"Sep 26, 2017","16.804","16.875","16.890","16.775","0.11K","-1.49%"
"Sep 25, 2017","17.059","16.850","17.090","16.810","0.17K","0.60%"
"Sep 24, 2017","16.957","17.033","17.033","16.931","-","0.32%"
"Sep 22, 2017","16.903","16.985","16.985","16.905","0.09K","-0.20%"
"Sep 21, 2017","16.937","16.895","16.920","16.800","0.21K","-1.82%"
"Sep 20, 2017","17.251","17.255","17.340","17.010","0.09K","0.33%"
"Sep 19, 2017","17.195","17.135","17.240","17.115","0.16K","0.73%"
"Sep 18, 2017","17.071","17.490","17.520","17.030","0.21K","-3.02%"
"Sep 17, 2017","17.602","17.663","17.663","17.590","-","-0.05%"
"Sep 15, 2017","17.611","17.760","17.800","17.550","0.24K","-0.49%"
"Sep 14, 2017","17.698","17.650","17.760","17.580","0.28K","-0.42%"
"Sep 13, 2017","17.772","17.860","17.910","17.635","0.43K","-0.13%"
"Sep 12, 2017","17.795","17.780","17.870","17.705","0.36K","-0.07%"
"Sep 11, 2017","17.807","17.890","17.890","17.695","0.40K","-0.69%"
"Sep 10, 2017","17.930","17.859","17.953","17.828","-","-0.54%"
"Sep 08, 2017","18.027","18.090","18.160","17.915","0.36K","0.06%"
"Sep 07, 2017","18.016","17.840","18.105","17.795","0.81K","1.12%"
"Sep 06, 2017","17.816","17.915","17.970","17.800","0.31K","-0.16%"
"Sep 05, 2017","17.845","17.780","17.980","17.775","0.95K","-0.39%"
"Sep 04, 2017","17.914","17.929","18.025","17.865","-","-0.11%"
"Sep 03, 2017","17.934","17.895","17.957","17.873","-","1.21%"
"Sep 01, 2017","17.719","17.565","17.720","17.445","0.54K","1.37%"
